 87933  4.7026319059  0.5104725974  3.8533
 23453  1.3198092592  0.7169095101  3.8549
 57399  3.0807340494  0.8339067425  3.8550
 73807  3.9493241686 -0.8211982506  3.8552
 17448  0.9787752922  0.5635366801  3.8583
  8832  0.4953655907  0.3367454416  3.8584
 17573  0.9853542196  0.4252993532  3.8591
 38414  2.0604372166 -0.7081812855  3.8645
 16537  0.9291276019 -0.1650785820  3.8652
 50191  2.6823000812 -0.7351686827  3.8653
 98036  5.2155358416  0.1118395311  3.8668
 76276  4.0788482810  0.1839377915  3.8677
109176  5.7901643051  0.4423545037  3.8678
 21444  1.2056691238 -0.0585112558  3.8713
 45336  2.4188658557  0.0404048092  3.8713
 17529  0.9825944421  0.7431357949  3.8717
 89341  4.7724434803 -0.3675459292  3.8729
 61622  3.3061137794 -0.8472053013  3.8752
 82363  4.4060190813 -1.0304653683  3.8760
 28358  1.5687274033  0.9474516638  3.8904
 87585  4.6841458792  0.9926115420  3.8948
 51232  2.7396393294 -1.0251960825  3.8953
 13268  0.7448041834  0.9755610262  3.8960
107089  5.6787539579 -1.3507009230  3.8981
 41307  2.2063631264 -0.0681789261  3.8987
 60129  3.2284512488 -0.0116369299  3.8992
 45101  2.4054104446 -1.0876371071  3.8999
 43023  2.2952282987 -0.8035764523  3.9006
 26069  1.4557148642 -1.0906537318  3.9030
  4436  0.2476256935  0.6719387630  3.9034
  8645  0.4863367693 -0.1803788229  3.9067
 27321  1.5153154641 -0.8912822871  3.9077
 59449  3.1924363537 -0.9140012762  3.9086
 51986  2.7807645029 -0.8416957894  3.9098
 83207  4.4518554078  0.5397664446  3.9111
107259  5.6876247903  1.0259054598  3.9123
 99675  5.2954673023  0.8157900188  3.9123
 56211  3.0168225896  1.2100563449  3.9165
 18907  1.0609694276  0.1045331612  3.9203
 44511  2.3743255916 -0.8220101748  3.9211
 93683  4.9946184524 -0.3794582188  3.9215
  5348  0.2983829537 -0.9642216752  3.9219
105881  5.6141444450 -0.3911523446  3.9246
 27654  1.5329192531 -0.3643813549  3.9262
 42570  2.2716605814 -0.8141743656  3.9290
 34481  1.8707620463 -1.2304430560  3.9295
 95347  5.0784100789 -0.7088767591  3.9295
 78933  4.2184922558 -0.3607444534  3.9307
 20455  1.1472650833  0.3061758580  3.9308
 41312  2.2066958591 -1.1543000348  3.9319
 92862  4.9538323876  0.7670005191  3.9348
 95241  5.0729657520 -0.7759543771  3.9357
 53253  2.8514001135 -1.0271832446  3.9412
 47854  2.5536223173 -1.0909690686  3.9414
 71865  3.8482773961 -0.6596196804  3.9422
 78072  4.1732999950  0.2734011715  3.9456
103413  5.4854543272  0.7185030780  3.9504
 36046  1.9448550159  0.4851716099  3.9507
 94779  5.0488091876  0.9314501204  3.9512
 53229  2.8506055401  0.5971742861  3.9531
 98495  5.2385616252 -1.2725227738  3.9531
 63003  3.3798051948 -0.9979424596  3.9538
 77634  4.1493415357 -0.5869036996  3.9547
 14668  0.8268227679  0.7829178619  3.9564
 51069  2.7318406159 -0.2938453052  3.9567
 71957  3.8530733801 -0.0987407647  3.9589
  9598  0.5385933599  1.2639890797  3.9602
116584  6.1852801691  0.8108655900  3.9695
 22109  1.2457390124 -0.0568039198  3.9696
 88192  4.7152044522  0.0511658503  3.9704
 21393  1.2023189036 -0.5334129483  3.9730
 72370  3.8740292432 -1.3795904860  3.9796
  8068  0.4523031868  0.8846858499  3.9801
 14879  0.8380692937 -0.5059553529  3.9821
 35037  1.8972210119 -0.4672715214  3.9854
 19343  1.0849892614  0.8327418533  3.9864
 95168  5.0687543266 -0.3114932973  3.9884
 30277  1.6672872363 -0.5835730521  3.9932
  2072  0.1143275139 -0.7623582379  3.9946
 60009  3.2220445290 -1.1170638759  3.9952
 71536  3.8305069195 -0.8626422065  3.9964
 97433  5.1843706449  1.2264050852  3.9974
101421  5.3809057021  0.1972803573  3.9978
 17440  0.9782246829 -1.1310971725  4.0019
 74117  3.9655792871 -0.7902814998  4.0022
 20885  1.1718745897  0.2785932460  4.0043
 33152  1.8069942670 -0.4220943209  4.0047
 90139  4.8157827782  0.3799641544  4.0052
 91117  4.8660097911 -0.1438728697  4.0071
 79374  4.2411312043 -0.3396523621  4.0076
 12387  0.6958735570  0.0057336988  4.0081
 19747  1.1082899881 -0.7381673341  4.0124
 37677  2.0237436009 -0.5053572058  4.0152
111497  5.9138539234 -0.0020483403  4.0159
 81065  4.3347771051 -1.3770117050  4.0203
 10670  0.5991450381  0.5907471917  4.0211
 21594  1.2137943890 -0.2496446877  4.0248
 79664  4.2561501831 -1.1115242601  4.0248
 87808  4.6960395059  0.6501442499  4.0284
 18614  1.0426814891  0.6246712676  4.0307
 38164  2.0474384044 -0.8093654997  4.0310
 25859  1.4451861014 -0.6190758935  4.0314
 55642  2.9841762309  0.1837778952  4.0331
 55434  2.9720228650  0.1052320645  4.0345
 70090  3.7548925796 -0.6612226508  4.0385
104987  5.5668292305  0.0915961702  4.0423
 97804  5.2031438386  0.0175523955  4.0440
   765  0.0410545044 -0.7984355691  4.0452
114421  6.0665774222 -0.7897029762  4.0494
 48455  2.5864294232  0.4539092653  4.0498
 44382  2.3668700027 -1.1588260808  4.0505
 59929  3.2182879714 -1.1861374812  4.0506
 65477  3.5134507307  0.9597216255  4.0506
 47431  2.5300972095 -0.0199431384  4.0520
 13701  0.7698068323 -0.1552925886  4.0583
 44248  2.3590125941  0.7292586395  4.0591
 98110  5.2198722715  0.6123224263  4.0619
 65936  3.5388491118 -0.6877867814  4.0636
 76333  4.0820007355 -0.2581264056  4.0672
 34045  1.8489940380 -0.2728518335  4.0738
 50954  2.7244400919 -1.2920942080  4.0753
 13531  0.7603426742  0.9208791633  4.0759
104139  5.5237328725 -0.3007675455  4.0838
114996  6.0974395084 -1.0164086771  4.0856
 46974  2.5064864691 -1.0337544667  4.0868
 54463  2.9172738933 -1.0293086553  4.0890
 12394  0.6963299159 -1.1914830047  4.0933
 20535  1.1520747736 -0.5937084108  4.0941
 99848  5.3034969672  0.8327699897  4.0955
 11001  0.6185027212 -1.1983330069  4.0980
 37447  2.0125738273 -0.1666978497  4.0986
  7083  0.3981518924 -0.8564867686  4.0987
 30883  1.6971720090  0.3527688585  4.0991
 59199  3.1782992992 -0.4315986283  4.0991
 67457  3.6191402795 -0.6012769322  4.1005
  9347  0.5236151246 -0.3678765214  4.1012
101076  5.3642498904  0.5300313048  4.1032
 42911  2.2893709279  0.3168621473  4.1036
 74824  4.0034188011 -1.0262689373  4.1042
 37504  2.0150695931 -1.2672161175  4.1071
 76127  4.0706747501  0.5473205070  4.1120
115438  6.1216188254 -0.3508172030  4.1180
 78527  4.1970589736  1.0221422574  4.1190
 35228  1.9060326796 -1.1860764138  4.1197
 31592  1.7308574846 -0.3360755280  4.1200
 28328  1.5670722719 -0.7472645958  4.1205
118268  6.2801747815  0.1197923082  4.1219
116805  6.1976963020  0.7737738838  4.1257
 94114  5.0155147273 -0.6615537802  4.1260
 42515  2.2693742935 -0.6162461035  4.1264
 55705  2.9883660728 -0.3086443251  4.1269
 19587  1.0989707973 -0.1193417512  4.1285
112440  5.9626150389  0.4112986917  4.1320
 14146  0.7958405515 -0.4123224482  4.1328
 27673  1.5336639114  0.6832698715  4.1381
 57380  3.0798931342  0.1139667516  4.1388
110997  5.8872976637 -0.7591406325  4.1394
111043  5.8894277843 -0.7635680664  4.1414
106481  5.6460581591  0.7957316651  4.1415
 29651  1.6356161402 -0.1095146552  4.1465
 34922  1.8916628160 -0.7791242216  4.1465
 40702  2.1752087028 -1.3425069551  4.1488
112716  5.9759717102 -0.2372345337  4.1494
 88601  4.7361845585  0.0436758008  4.1502
 42313  2.2587038464  0.0995500650  4.1512
 70497  3.7751485776  0.9049831242  4.1514
 85112  4.5539256612  0.6483186784  4.1529
 17608  0.9875334966  0.4179795126  4.1534
 34769  1.8843636578 -0.0086006450  4.1544
 78918  4.2175558794 -0.6423198007  4.1581
 25813  1.4433180541  0.1038159841  4.1585
 67459  3.6192818453  0.2757237260  4.1588
111954  5.9369792909 -0.4720001247  4.1591
 92609  4.9402298308 -1.0853776876  4.1657
 91792  4.9001670491 -1.2466490398  4.1674
 36962  1.9893387913  0.4694238089  4.1682
 34088  1.8505242699  0.3590194508  4.1689
 42312  2.2586481367 -0.7503014052  4.1704
 14632  0.8248777536  0.8659189314  4.1758
 80000  4.2753707293 -0.8753765045  4.1760
 93429  4.9815217606 -0.1001647677  4.1784
 28614  1.5811948901  0.1683783322  4.1792
 43409  2.3148891877 -0.4836317594  4.1794
 80911  4.3257215786 -0.6057046667  4.1824
 23522  1.3239120368  1.0549168193  4.1838
 93244  4.9725440772  0.2629945516  4.1840
 69701  3.7350689537 -0.1047114831  4.1854
 38518  2.0651726774 -0.8395548287  4.1865
 77450  4.1396598125  0.3166337791  4.1929
 23972  1.3489055650 -0.1527874491  4.1942
112405  5.9605701466 -1.4203771718  4.1964
 43103  2.2981502385  0.5019567842  4.1992
 11407  0.6413434159 -0.8325888425  4.2002
 89908  4.8029600357  1.2450782239  4.2004
107533  5.7019620021  0.8606144297  4.2016
